start,end,value
2020-10-27 12:59:00,2020-10-27 13:29:00,6
2020-10-27 13:29:00,2020-10-27 15:17:00,5
2020-10-27 15:17:00,2020-10-27 17:29:00,6
2020-10-27 17:29:00,2020-10-27 22:53:00,7
2020-10-27 22:53:00,2020-10-28 01:11:00,8
2020-10-28 01:11:00,2020-10-28 04:36:00,9
2020-10-28 04:36:00,2020-10-28 05:17:00,8
2020-10-28 05:17:00,2020-10-28 07:17:00,9
2020-10-28 07:17:00,2020-10-28 09:47:00,10
2020-10-28 09:47:00,2020-10-28 13:54:00,11
2020-10-28 13:54:00,2020-10-28 14:25:00,10
2020-10-28 14:25:00,2020-10-28 15:29:00,9
2020-10-28 15:29:00,2020-10-29 02:05:00,10
2020-10-29 02:05:00,2020-10-29 03:05:00,11
2020-10-29 03:05:00,2020-10-29 04:35:00,12
2020-10-29 04:35:00,2020-10-29 14:56:00,11
2020-10-29 14:56:00,2020-10-29 15:29:00,10
2020-10-29 15:29:00,2020-10-29 16:35:00,9
2020-10-29 16:35:00,2020-10-29 19:47:00,10
2020-10-29 19:47:00,2020-10-30 02:59:00,11
2020-10-30 02:59:00,2020-10-30 03:11:00,12
2020-10-30 03:11:00,2020-10-30 04:12:00,13
2020-10-30 04:12:00,2020-10-30 04:36:00,12
2020-10-30 04:36:00,2020-10-30 09:17:00,11
2020-10-30 09:17:00,2020-10-30 10:17:00,12
2020-10-30 10:17:00,2020-10-30 15:35:00,11
2020-10-30 15:35:00,2020-10-30 15:41:00,12
2020-10-30 15:41:00,2020-10-30 19:59:00,13
2020-10-30 19:59:00,2020-10-31 03:05:00,14
2020-10-31 03:05:00,2020-10-31 04:56:00,15
2020-10-31 04:56:00,2020-10-31 05:29:00,14
2020-10-31 05:29:00,2020-10-31 12:05:00,13
2020-10-31 12:05:00,2020-10-31 12:09:00,14
2020-10-31 12:09:00,2020-10-31 13:11:00,13
2020-10-31 13:11:00,2020-10-31 16:54:00,14
2020-10-31 16:54:00,2020-11-01 04:33:00,13
2020-11-01 04:33:00,2020-11-01 07:07:00,12
2020-11-01 07:07:00,2020-11-01 07:38:00,11
2020-11-01 07:38:00,2020-11-01 09:23:00,10
2020-11-01 09:23:00,2020-11-01 17:35:00,11
2020-11-01 17:35:00,2020-11-01 17:50:00,12
2020-11-01 17:50:00,2020-11-02 06:39:00,11
2020-11-02 06:39:00,2020-11-02 07:09:00,10
2020-11-02 07:09:00,2020-11-02 18:54:00,9
2020-11-02 18:54:00,2020-11-03 04:31:00,8
2020-11-03 04:31:00,2020-11-03 05:17:00,7
2020-11-03 05:17:00,2020-11-03 07:24:00,8
2020-11-03 07:24:00,2020-11-03 07:44:00,7
2020-11-03 07:44:00,2020-11-03 16:11:00,6
2020-11-03 16:11:00,2020-11-04 04:30:00,7
2020-11-04 04:30:00,2020-11-04 07:23:00,6
2020-11-04 07:23:00,2020-11-04 08:12:00,7
2020-11-04 08:12:00,2020-11-04 08:45:00,6
2020-11-04 08:45:00,2020-11-04 16:05:00,5
2020-11-04 16:05:00,2020-11-04 17:28:00,6
2020-11-04 17:28:00,2020-11-05 00:17:00,5
2020-11-05 00:17:00,2020-11-05 04:30:00,6
2020-11-05 04:30:00,2020-11-05 06:23:00,5
2020-11-05 06:23:00,2020-11-05 06:50:00,6
2020-11-05 06:50:00,2020-11-06 04:29:00,5
2020-11-06 04:29:00,2020-11-06 09:41:00,4
2020-11-06 09:41:00,2020-11-06 16:41:00,3
2020-11-06 16:41:00,2020-11-06 21:23:00,4
2020-11-06 21:23:00,2020-11-06 21:41:00,5
2020-11-06 21:41:00,2020-11-06 22:24:00,6
2020-11-06 22:24:00,2020-11-07 01:41:00,5
2020-11-07 01:41:00,2020-11-07 04:11:00,6
2020-11-07 04:11:00,2020-11-07 10:42:00,7
2020-11-07 10:42:00,2020-11-07 11:15:00,6
2020-11-07 11:15:00,2020-11-07 12:17:00,5
2020-11-07 12:17:00,2020-11-07 16:23:00,6
2020-11-07 16:23:00,2020-11-07 23:32:00,7
2020-11-07 23:32:00,2020-11-07 23:55:00,6
2020-11-07 23:55:00,2020-11-08 02:10:00,5
2020-11-08 02:10:00,2020-11-08 08:31:00,4
2020-11-08 08:31:00,2020-11-08 11:24:00,3
2020-11-08 11:24:00,2020-11-08 22:16:00,2
2020-11-08 22:16:00,2020-11-09 04:28:00,1
2020-11-09 04:28:00,2020-11-09 10:29:00,0
2020-11-09 10:29:00,2020-11-09 11:35:00,1
2020-11-09 11:35:00,2020-11-09 15:03:00,2
2020-11-09 15:03:00,2020-11-09 21:04:00,1
2020-11-09 21:04:00,2020-11-10 01:23:00,0
2020-11-10 01:23:00,2020-11-10 04:27:00,1
2020-11-10 04:27:00,2020-11-10 06:35:00,0
2020-11-10 06:35:00,2020-11-10 07:00:00,1
2020-11-10 07:00:00,2020-11-10 10:53:00,0
2020-11-10 10:53:00,2020-11-10 13:05:00,1
2020-11-10 13:05:00,2020-11-10 13:14:00,2
2020-11-10 13:14:00,2020-11-10 16:24:00,1
2020-11-10 16:24:00,2020-11-11 10:11:00,0
2020-11-11 10:11:00,2020-11-11 10:36:00,1
2020-11-11 10:36:00,2020-11-11 15:17:00,0
2020-11-11 15:17:00,2020-11-11 15:29:00,1
2020-11-11 15:29:00,2020-11-11 15:42:00,2
2020-11-11 15:42:00,2020-11-11 16:15:00,1
2020-11-11 16:15:00,2020-11-12 03:47:00,0
2020-11-12 03:47:00,2020-11-12 11:15:00,1
2020-11-12 11:15:00,2020-11-12 16:35:00,0
2020-11-12 16:35:00,2020-11-12 17:00:00,1
2020-11-12 17:00:00,2020-11-13 09:05:00,0
2020-11-13 09:05:00,2020-11-13 09:30:00,1
2020-11-13 09:30:00,2020-11-13 17:17:00,0
2020-11-13 17:17:00,2020-11-13 17:42:00,1
2020-11-13 17:42:00,2020-11-13 21:05:00,0
2020-11-13 21:05:00,2020-11-13 21:30:00,1
2020-11-13 21:30:00,2020-11-14 01:11:00,0
2020-11-14 01:11:00,2020-11-14 01:23:00,1
2020-11-14 01:23:00,2020-11-14 01:48:00,2
2020-11-14 01:48:00,2020-11-14 04:25:00,1
2020-11-14 04:25:00,2020-11-15 16:29:00,0
2020-11-15 16:29:00,2020-11-15 18:16:00,1
2020-11-15 18:16:00,2020-11-15 20:23:00,0
2020-11-15 20:23:00,2020-11-15 21:17:00,1
2020-11-15 21:17:00,2020-11-15 21:42:00,2
2020-11-15 21:42:00,2020-11-16 02:17:00,1
2020-11-16 02:17:00,2020-11-16 02:42:00,2
2020-11-16 02:42:00,2020-11-16 04:25:00,1
2020-11-16 04:25:00,2020-11-16 10:35:00,0
2020-11-16 10:35:00,2020-11-16 11:00:00,1
2020-11-16 11:00:00,2020-11-16 15:23:00,0
2020-11-16 15:23:00,2020-11-16 15:35:00,1
2020-11-16 15:35:00,2020-11-16 17:01:00,2
2020-11-16 17:01:00,2020-11-16 18:29:00,1
2020-11-16 18:29:00,2020-11-16 19:38:00,2
2020-11-16 19:38:00,2020-11-16 22:05:00,1
2020-11-16 22:05:00,2020-11-17 01:47:00,2
2020-11-17 01:47:00,2020-11-17 04:32:00,3
2020-11-17 04:32:00,2020-11-17 06:53:00,2
2020-11-17 06:53:00,2020-11-17 07:59:00,3
2020-11-17 07:59:00,2020-11-17 12:05:00,4
2020-11-17 12:05:00,2020-11-17 18:35:00,5
2020-11-17 18:35:00,2020-11-17 19:46:00,6
2020-11-17 19:46:00,2020-11-17 21:35:00,5
2020-11-17 21:35:00,2020-11-17 22:18:00,6
2020-11-17 22:18:00,2020-11-17 22:53:00,5
2020-11-17 22:53:00,2020-11-17 23:35:00,6
2020-11-17 23:35:00,2020-11-18 11:11:00,7
2020-11-18 11:11:00,2020-11-18 20:26:00,8
2020-11-18 20:26:00,2020-11-19 04:24:00,7
2020-11-19 04:24:00,2020-11-19 08:38:00,6
2020-11-19 08:38:00,2020-11-19 11:29:00,5
2020-11-19 11:29:00,2020-11-19 22:09:00,6
2020-11-19 22:09:00,2020-11-20 00:19:00,5
2020-11-20 00:19:00,2020-11-20 12:05:00,4
2020-11-20 12:05:00,2020-11-20 21:45:00,5
2020-11-20 21:45:00,2020-11-21 04:33:00,4
2020-11-21 04:33:00,2020-11-21 09:47:00,3
2020-11-21 09:47:00,2020-11-21 11:57:00,2
2020-11-21 11:57:00,2020-11-21 21:53:00,1
2020-11-21 21:53:00,2020-11-22 01:17:00,2
2020-11-22 01:17:00,2020-11-22 02:53:00,3
2020-11-22 02:53:00,2020-11-22 04:23:00,4
2020-11-22 04:23:00,2020-11-22 04:54:00,3
2020-11-22 04:54:00,2020-11-22 04:59:00,2
2020-11-22 04:59:00,2020-11-22 06:23:00,3
2020-11-22 06:23:00,2020-11-22 06:29:00,4
2020-11-22 06:29:00,2020-11-22 11:17:00,5
2020-11-22 11:17:00,2020-11-22 11:23:00,6
2020-11-22 11:23:00,2020-11-22 11:24:00,7
2020-11-22 11:24:00,2020-11-22 14:59:00,6
2020-11-22 14:59:00,2020-11-22 19:35:00,5
2020-11-22 19:35:00,2020-11-23 00:47:00,6
2020-11-23 00:47:00,2020-11-23 04:35:00,7
2020-11-23 04:35:00,2020-11-23 04:47:00,8
2020-11-23 04:47:00,2020-11-23 11:08:00,9
2020-11-23 11:08:00,2020-11-23 11:29:00,8
2020-11-23 11:29:00,2020-11-23 11:35:00,7
2020-11-23 11:35:00,2020-11-23 13:53:00,8
2020-11-23 13:53:00,2020-11-23 14:29:00,9
2020-11-23 14:29:00,2020-11-23 19:11:00,10
2020-11-23 19:11:00,2020-11-23 22:41:00,11
2020-11-23 22:41:00,2020-11-24 04:23:00,12
2020-11-24 04:23:00,2020-11-24 11:38:00,11
2020-11-24 11:38:00,2020-11-24 13:23:00,10
2020-11-24 13:23:00,2020-11-24 21:13:00,11
2020-11-24 21:13:00,2020-11-25 04:23:00,10
2020-11-25 04:23:00,2020-11-25 04:47:00,9
2020-11-25 04:47:00,2020-11-25 08:27:00,10
2020-11-25 08:27:00,2020-11-25 10:59:00,9
2020-11-25 10:59:00,2020-11-25 13:47:00,10
2020-11-25 13:47:00,2020-11-25 17:11:00,11
2020-11-25 17:11:00,2020-11-25 21:17:00,12
2020-11-25 21:17:00,2020-11-25 21:26:00,13
2020-11-25 21:26:00,2020-11-25 23:11:00,12
2020-11-25 23:11:00,2020-11-25 23:35:00,13
2020-11-25 23:35:00,2020-11-26 04:23:00,14
2020-11-26 04:23:00,2020-11-26 04:41:00,13
2020-11-26 04:41:00,2020-11-26 13:49:00,14
2020-11-26 13:49:00,2020-11-26 19:47:00,13
2020-11-26 19:47:00,2020-11-27 04:23:00,14
2020-11-27 04:23:00,2020-11-27 05:29:00,13
2020-11-27 05:29:00,2020-11-27 09:53:00,14
2020-11-27 09:53:00,2020-11-27 11:47:00,15
2020-11-27 11:47:00,2020-11-27 13:59:00,16
2020-11-27 13:59:00,2020-11-27 18:17:00,15
2020-11-27 18:17:00,2020-11-27 22:59:00,16
2020-11-27 22:59:00,2020-11-28 02:59:00,17
2020-11-28 02:59:00,2020-11-28 03:15:00,18
2020-11-28 03:15:00,2020-11-28 15:14:00,17
2020-11-28 15:14:00,2020-11-28 15:44:00,16
2020-11-28 15:44:00,2020-11-28 17:17:00,15
2020-11-28 17:17:00,2020-11-28 18:35:00,16
2020-11-28 18:35:00,2020-11-29 04:12:00,17
2020-11-29 04:12:00,2020-11-29 13:11:00,16
2020-11-29 13:11:00,2020-11-29 16:13:00,17
2020-11-29 16:13:00,2020-11-29 21:17:00,16
2020-11-29 21:17:00,2020-11-30 05:07:00,17
2020-11-30 05:07:00,2020-11-30 11:54:00,16
2020-11-30 11:54:00,2020-11-30 16:23:00,15
2020-11-30 16:23:00,2020-11-30 17:17:00,16
2020-11-30 17:17:00,2020-11-30 17:20:00,17
2020-11-30 17:20:00,2020-11-30 20:47:00,16
2020-11-30 20:47:00,2020-11-30 23:23:00,17
2020-11-30 23:23:00,2020-12-01 05:59:00,18
2020-12-01 05:59:00,2020-12-01 08:29:00,17
2020-12-01 08:29:00,2020-12-01 09:35:00,18
2020-12-01 09:35:00,2020-12-01 11:05:00,19
2020-12-01 11:05:00,2020-12-01 18:23:00,20
2020-12-01 18:23:00,2020-12-02 00:17:00,19
2020-12-02 00:17:00,2020-12-02 01:05:00,20
2020-12-02 01:05:00,2020-12-02 01:47:00,21
2020-12-02 01:47:00,2020-12-02 04:23:00,22
2020-12-02 04:23:00,2020-12-02 06:51:00,21
2020-12-02 06:51:00,2020-12-02 09:59:00,20
2020-12-02 09:59:00,2020-12-02 15:53:00,21
2020-12-02 15:53:00,2020-12-02 19:23:00,22
2020-12-02 19:23:00,2020-12-03 04:41:00,21
2020-12-03 04:41:00,2020-12-03 07:42:00,22
2020-12-03 07:42:00,2020-12-03 20:39:00,21
2020-12-03 20:39:00,2020-12-03 21:09:00,20
2020-12-03 21:09:00,2020-12-03 22:41:00,19
2020-12-03 22:41:00,2020-12-04 01:35:00,20
2020-12-04 01:35:00,2020-12-04 04:24:00,21
2020-12-04 04:24:00,2020-12-04 05:53:00,20
2020-12-04 05:53:00,2020-12-04 08:35:00,21
2020-12-04 08:35:00,2020-12-04 13:35:00,20
2020-12-04 13:35:00,2020-12-04 17:05:00,21
2020-12-04 17:05:00,2020-12-04 20:29:00,22
2020-12-04 20:29:00,2020-12-04 21:36:00,23
2020-12-04 21:36:00,2020-12-04 21:56:00,22
2020-12-04 21:56:00,2020-12-05 03:59:00,21
2020-12-05 03:59:00,2020-12-05 04:24:00,22
2020-12-05 04:24:00,2020-12-05 09:49:00,21
2020-12-05 09:49:00,2020-12-05 18:01:00,20
2020-12-05 18:01:00,2020-12-05 22:11:00,19
2020-12-05 22:11:00,2020-12-06 10:18:00,18
2020-12-06 10:18:00,2020-12-06 11:05:00,17
2020-12-06 11:05:00,2020-12-06 17:12:00,18
2020-12-06 17:12:00,2020-12-06 23:16:00,17
2020-12-06 23:16:00,2020-12-06 23:46:00,16
2020-12-06 23:46:00,2020-12-07 00:19:00,15
2020-12-07 00:19:00,2020-12-07 04:47:00,14
2020-12-07 04:47:00,2020-12-07 05:41:00,13
2020-12-07 05:41:00,2020-12-07 07:43:00,14
2020-12-07 07:43:00,2020-12-07 10:11:00,13
2020-12-07 10:11:00,2020-12-07 11:23:00,14
2020-12-07 11:23:00,2020-12-07 17:02:00,15
2020-12-07 17:02:00,2020-12-07 17:41:00,14
2020-12-07 17:41:00,2020-12-07 23:59:00,15
2020-12-07 23:59:00,2020-12-08 05:17:00,14
2020-12-08 05:17:00,2020-12-08 07:52:00,15
2020-12-08 07:52:00,2020-12-08 10:47:00,14
2020-12-08 10:47:00,2020-12-08 12:07:00,15
2020-12-08 12:07:00,2020-12-08 12:27:00,14
2020-12-08 12:27:00,2020-12-08 19:29:00,13
2020-12-08 19:29:00,2020-12-08 20:41:00,14
2020-12-08 20:41:00,2020-12-08 23:59:00,15
2020-12-08 23:59:00,2020-12-09 04:26:00,14
2020-12-09 04:26:00,2020-12-09 09:53:00,13
2020-12-09 09:53:00,2020-12-09 12:48:00,14
2020-12-09 12:48:00,2020-12-09 14:58:00,13
2020-12-09 14:58:00,2020-12-09 19:47:00,12
2020-12-09 19:47:00,2020-12-10 01:48:00,13
2020-12-10 01:48:00,2020-12-10 03:23:00,12
2020-12-10 03:23:00,2020-12-10 06:25:00,13
2020-12-10 06:25:00,2020-12-10 08:35:00,12
2020-12-10 08:35:00,2020-12-10 08:41:00,11
2020-12-10 08:41:00,2020-12-10 13:41:00,12
2020-12-10 13:41:00,2020-12-10 15:23:00,11
2020-12-10 15:23:00,2020-12-10 20:33:00,12
2020-12-10 20:33:00,2020-12-11 03:12:00,11
2020-12-11 03:12:00,2020-12-11 08:59:00,10
2020-12-11 08:59:00,2020-12-11 09:10:00,11
2020-12-11 09:10:00,2020-12-11 09:35:00,10
2020-12-11 09:35:00,2020-12-11 12:53:00,11
2020-12-11 12:53:00,2020-12-11 14:19:00,12
2020-12-11 14:19:00,2020-12-12 01:04:00,11
2020-12-12 01:04:00,2020-12-12 02:47:00,10
2020-12-12 02:47:00,2020-12-12 02:53:00,11
2020-12-12 02:53:00,2020-12-12 04:41:00,12
2020-12-12 04:41:00,2020-12-12 10:53:00,13
2020-12-12 10:53:00,2020-12-12 11:35:00,14
2020-12-12 11:35:00,2020-12-12 14:11:00,13
2020-12-12 14:11:00,2020-12-12 15:41:00,14
2020-12-12 15:41:00,2020-12-12 17:53:00,13
2020-12-12 17:53:00,2020-12-12 18:01:00,14
2020-12-12 18:01:00,2020-12-12 22:15:00,13
2020-12-12 22:15:00,2020-12-13 00:35:00,12
2020-12-13 00:35:00,2020-12-13 04:11:00,11
2020-12-13 04:11:00,2020-12-13 06:35:00,12
2020-12-13 06:35:00,2020-12-13 13:17:00,13
2020-12-13 13:17:00,2020-12-13 16:55:00,14
2020-12-13 16:55:00,2020-12-13 17:15:00,13
2020-12-13 17:15:00,2020-12-14 02:02:00,12
2020-12-14 02:02:00,2020-12-14 03:41:00,11
2020-12-14 03:41:00,2020-12-14 04:47:00,12
2020-12-14 04:47:00,2020-12-14 05:32:00,13
2020-12-14 05:32:00,2020-12-14 09:17:00,12
2020-12-14 09:17:00,2020-12-14 09:47:00,11
2020-12-14 09:47:00,2020-12-14 17:47:00,12
2020-12-14 17:47:00,2020-12-14 22:07:00,11
2020-12-14 22:07:00,2020-12-15 00:59:00,10
2020-12-15 00:59:00,2020-12-15 04:41:00,11
2020-12-15 04:41:00,2020-12-15 06:18:00,12
2020-12-15 06:18:00,2020-12-15 06:38:00,11
2020-12-15 06:38:00,2020-12-15 10:59:00,10
2020-12-15 10:59:00,2020-12-15 14:17:00,11
2020-12-15 14:17:00,2020-12-15 14:27:00,12
2020-12-15 14:27:00,2020-12-15 14:35:00,11
2020-12-15 14:35:00,2020-12-15 16:55:00,12
2020-12-15 16:55:00,2020-12-15 17:28:00,11
2020-12-15 17:28:00,2020-12-15 18:23:00,10
2020-12-15 18:23:00,2020-12-16 01:59:00,11
2020-12-16 01:59:00,2020-12-16 04:11:00,12
2020-12-16 04:11:00,2020-12-16 05:21:00,13
2020-12-16 05:21:00,2020-12-16 11:17:00,12
2020-12-16 11:17:00,2020-12-16 11:29:00,13
2020-12-16 11:29:00,2020-12-16 13:41:00,14
2020-12-16 13:41:00,2020-12-16 17:17:00,16
2020-12-16 17:17:00,2020-12-16 19:27:00,17
2020-12-16 19:27:00,2020-12-17 04:30:00,16
2020-12-17 04:30:00,2020-12-17 05:35:00,15
2020-12-17 05:35:00,2020-12-17 08:41:00,16
2020-12-17 08:41:00,2020-12-17 20:18:00,17
2020-12-17 20:18:00,2020-12-17 20:35:00,16
2020-12-17 20:35:00,2020-12-17 20:52:00,17
2020-12-17 20:52:00,2020-12-17 23:17:00,16
2020-12-17 23:17:00,2020-12-18 05:59:00,17
2020-12-18 05:59:00,2020-12-18 08:29:00,18
2020-12-18 08:29:00,2020-12-18 09:02:00,17
2020-12-18 09:02:00,2020-12-18 17:55:00,16
2020-12-18 17:55:00,2020-12-18 20:48:00,15
2020-12-18 20:48:00,2020-12-18 21:11:00,14
2020-12-18 21:11:00,2020-12-19 06:20:00,13
2020-12-19 06:20:00,2020-12-19 11:23:00,12
2020-12-19 11:23:00,2020-12-19 14:12:00,13
2020-12-19 14:12:00,2020-12-19 15:17:00,12
2020-12-19 15:17:00,2020-12-19 15:41:00,13
2020-12-19 15:41:00,2020-12-19 17:57:00,14
2020-12-19 17:57:00,2020-12-19 21:26:00,13
2020-12-19 21:26:00,2020-12-19 23:17:00,12
2020-12-19 23:17:00,2020-12-19 23:36:00,13
2020-12-19 23:36:00,2020-12-20 00:53:00,12
2020-12-20 00:53:00,2020-12-20 13:09:00,13
2020-12-20 13:09:00,2020-12-20 16:47:00,12
2020-12-20 16:47:00,2020-12-20 22:11:00,13
2020-12-20 22:11:00,2020-12-21 01:41:00,12
2020-12-21 01:41:00,2020-12-21 01:53:00,13
2020-12-21 01:53:00,2020-12-21 04:32:00,12
2020-12-21 04:32:00,2020-12-21 04:59:00,11
2020-12-21 04:59:00,2020-12-21 05:53:00,12
2020-12-21 05:53:00,2020-12-21 06:05:00,13
2020-12-21 06:05:00,2020-12-21 06:52:00,14
2020-12-21 06:52:00,2020-12-21 10:59:00,13
2020-12-21 10:59:00,2020-12-21 15:26:00,14
2020-12-21 15:26:00,2020-12-21 17:35:00,13
2020-12-21 17:35:00,2020-12-22 02:41:00,14
2020-12-22 02:41:00,2020-12-22 04:33:00,15
2020-12-22 04:33:00,2020-12-22 09:17:00,14
2020-12-22 09:17:00,2020-12-22 10:49:00,15
2020-12-22 10:49:00,2020-12-22 11:09:00,14
2020-12-22 11:09:00,2020-12-22 20:23:00,13
2020-12-22 20:23:00,2020-12-23 02:33:00,14
2020-12-23 02:33:00,2020-12-23 03:11:00,13
2020-12-23 03:11:00,2020-12-23 11:15:00,14
2020-12-23 11:15:00,2020-12-23 23:23:00,13
2020-12-23 23:23:00,2020-12-24 04:35:00,14
2020-12-24 04:35:00,2020-12-24 05:06:00,13
2020-12-24 05:06:00,2020-12-24 06:11:00,12
2020-12-24 06:11:00,2020-12-24 11:29:00,13
2020-12-24 11:29:00,2020-12-24 11:53:00,14
2020-12-24 11:53:00,2020-12-24 14:29:00,13
2020-12-24 14:29:00,2020-12-24 21:29:00,14
2020-12-24 21:29:00,2020-12-24 22:05:00,15
2020-12-24 22:05:00,2020-12-25 04:35:00,16
2020-12-25 04:35:00,2020-12-25 05:06:00,15
2020-12-25 05:06:00,2020-12-25 07:41:00,14
2020-12-25 07:41:00,2020-12-25 09:35:00,15
2020-12-25 09:35:00,2020-12-25 12:45:00,16
2020-12-25 12:45:00,2020-12-25 13:16:00,15
2020-12-25 13:16:00,2020-12-25 19:47:00,14
2020-12-25 19:47:00,2020-12-25 20:59:00,15
2020-12-25 20:59:00,2020-12-26 04:36:00,16
2020-12-26 04:36:00,2020-12-26 05:29:00,15
2020-12-26 05:29:00,2020-12-26 10:17:00,16
2020-12-26 10:17:00,2020-12-26 13:35:00,17
2020-12-26 13:35:00,2020-12-26 14:06:00,16
2020-12-26 14:06:00,2020-12-26 17:11:00,15
2020-12-26 17:11:00,2020-12-27 02:30:00,16
2020-12-27 02:30:00,2020-12-27 06:11:00,15
2020-12-27 06:11:00,2020-12-27 12:05:00,16
2020-12-27 12:05:00,2020-12-27 14:47:00,17
2020-12-27 14:47:00,2020-12-27 15:07:00,16
2020-12-27 15:07:00,2020-12-27 15:38:00,15
2020-12-27 15:38:00,2020-12-27 19:35:00,14
2020-12-27 19:35:00,2020-12-28 05:59:00,15
2020-12-28 05:59:00,2020-12-28 07:47:00,16
2020-12-28 07:47:00,2020-12-28 15:52:00,15
2020-12-28 15:52:00,2020-12-28 16:13:00,14
2020-12-28 16:13:00,2020-12-28 17:23:00,13
2020-12-28 17:23:00,2020-12-28 20:59:00,14
2020-12-28 20:59:00,2020-12-29 01:11:00,15
2020-12-29 01:11:00,2020-12-29 01:47:00,16
2020-12-29 01:47:00,2020-12-29 04:39:00,17
2020-12-29 04:39:00,2020-12-29 05:59:00,16
2020-12-29 05:59:00,2020-12-29 17:10:00,17
2020-12-29 17:10:00,2020-12-29 17:41:00,16
2020-12-29 17:41:00,2020-12-29 17:43:00,17
2020-12-29 17:43:00,2020-12-29 20:05:00,16
2020-12-29 20:05:00,2020-12-30 05:35:00,15
2020-12-30 05:35:00,2020-12-30 12:41:00,14
2020-12-30 12:41:00,2020-12-30 16:59:00,15
2020-12-30 16:59:00,2020-12-30 17:59:00,16
2020-12-30 17:59:00,2020-12-30 18:11:00,17
2020-12-30 18:11:00,,16
